order_date,category,price
2024-07-12,Pizza,19.21
2022-06-01,Pizza,10.42
2023-07-12,Cold Drinks,49.2
2022-09-15,Merchandise,31.93
2023-10-30,Pizza,49.51
2021-04-10,Tea,41.36
2022-06-14,Cold Drinks,43.35
2020-02-07,Merchandise,26.95
2023-11-03,Tea,30.84
2024-11-16,Cake,27.12
2023-05-27,Cake,26.96
2020-01-30,Coffee,12.62
2022-02-02,Merchandise,45.65
2020-04-30,Cake,37.02
2022-10-01,Cake,9.6
2022-10-26,Pizza,43.47
2023-10-14,Coffee,27.01
2025-03-29,Coffee,14.14
2022-06-23,Pizza,49.93
2022-02-11,Merchandise,33.04
2021-05-12,Tea,25.3
2022-07-05,Cold Drinks,20.98
2021-12-10,Merchandise,19.99
2023-03-01,Tea,28.24
2022-06-28,Coffee,24.92
2024-06-13,Snacks,21.94
2021-04-24,Merchandise,7.81
2021-09-18,Snacks,43.57
2024-08-31,Tea,37.84
2022-01-30,Merchandise,10.96
2021-05-22,Snacks,27.85
2020-10-28,Snacks,13.97
2021-04-18,Cold Drinks,42.62
2022-08-07,Merchandise,20.21
2021-08-19,Snacks,46.64
2024-08-03,Cold Drinks,33.55
2021-11-05,Cold Drinks,44.57
2023-04-09,Merchandise,32.26
2024-12-14,Snacks,26.6
2025-01-17,Cold Drinks,16.05
2022-04-09,Coffee,37.69
2024-01-12,Merchandise,29.89
2020-04-24,Coffee,38.36
2021-03-08,Pizza,23.5
2024-11-11,Cake,13.26
2020-04-08,Coffee,41.22
2022-03-16,Snacks,13.74
2022-03-07,Tea,47.35
2025-03-22,Pizza,36.57
2024-04-19,Coffee,39.58
2023-06-19,Cold Drinks,17.03
2022-03-05,Pizza,38
2024-05-21,Coffee,32.28
2023-08-21,Cold Drinks,6.62
2021-08-04,Coffee,34.08
2021-12-31,Tea,32.67
2022-11-06,Tea,37.47
2020-01-13,Cold Drinks,41.4
2021-06-14,Coffee,44.12
2023-07-23,Cake,36.8
2020-12-09,Tea,47.07
2020-10-08,Tea,16.51
2020-10-28,Tea,25.15
2023-11-10,Merchandise,13.46
2024-02-10,Pizza,46.85
2021-05-04,Coffee,46.41
2023-01-03,Cake,41.63
2022-09-07,Tea,49.41
2020-11-17,Merchandise,19.7
2024-05-26,Pizza,48.04
2023-10-05,Snacks,21.99
2022-05-14,Cold Drinks,9.85
2022-10-09,Snacks,37.08
2020-01-19,Tea,25.07
2023-10-14,Cake,46.4
2024-01-14,Cake,23.49
2024-01-06,Pizza,35.11
2024-06-19,Pizza,33.8
2021-04-18,Coffee,22.64
2024-10-04,Cold Drinks,32.82
2024-11-18,Cold Drinks,33.85
2020-12-13,Tea,28.05
2020-04-30,Snacks,29.3
2023-10-03,Coffee,36.83
2021-11-29,Cake,23.41
2023-04-13,Coffee,14.76
2022-08-24,Snacks,43.71
2020-10-29,Cake,41.87
2021-06-03,Pizza,18.47
2025-03-19,Merchandise,19.44
2024-04-26,Merchandise,38.88
2023-04-05,Pizza,47.67
2021-04-05,Tea,43.34
2022-01-30,Coffee,44.72
2022-02-09,Cake,30.43
2020-11-05,Pizza,47.07
2023-04-10,Cold Drinks,10.56
2023-11-05,Pizza,28.42
2023-03-16,Tea,47.82
2020-03-26,Coffee,20.63
2020-03-29,Pizza,31.49
2020-11-28,Cold Drinks,31.52
2021-09-02,Snacks,21.88
2022-01-07,Cold Drinks,31.07
2022-09-29,Pizza,33.41
2021-11-18,Cake,43.93
2020-10-20,Cold Drinks,8.14
2023-01-04,Coffee,25.36
2021-11-21,Cold Drinks,29.59
2020-12-26,Cake,49.72
2022-08-14,Cold Drinks,19.5
2022-01-23,Coffee,28.15
2023-08-24,Snacks,36.26
2023-03-28,Cake,34.78
2023-03-10,Merchandise,48.85
2021-02-19,Pizza,46.16
2022-06-02,Snacks,40.66
2021-12-08,Coffee,21.71
2023-11-25,Cake,33.23
2025-03-31,Pizza,21.33
2022-11-06,Snacks,46.27
2024-09-26,Coffee,14.04
2023-12-10,Cold Drinks,17.85
2021-07-02,Merchandise,19.46
2024-01-22,Cold Drinks,8.34
2020-04-10,Merchandise,16.74
2020-12-10,Coffee,10.9
2024-05-20,Merchandise,33.81
2024-12-09,Snacks,5.6
2023-11-12,Pizza,45.58
2022-01-24,Cold Drinks,35.45
2024-05-03,Merchandise,21.76
2020-09-09,Pizza,17.11
2022-01-26,Tea,10.38
2020-10-30,Merchandise,49.57
2024-12-13,Tea,28.9
2024-09-09,Pizza,32.31
2024-01-30,Cake,19.35
2021-10-18,Pizza,22.3
2022-08-31,Snacks,6.51
2022-02-02,Cake,46.99
2021-08-20,Cold Drinks,29.88
2023-01-24,Cake,28.39
2025-02-28,Cold Drinks,33.32
2024-08-13,Merchandise,23.31
2023-09-28,Merchandise,35.52
2020-09-17,Merchandise,49.41
2022-05-18,Cold Drinks,5.45
2023-02-01,Pizza,29.72
2022-02-22,Cake,23.97
2023-06-14,Snacks,28.79
2022-09-04,Snacks,28.82
2021-07-11,Cold Drinks,36.86
2022-11-24,Tea,38.45
2022-03-13,Cold Drinks,22.44
2021-10-09,Coffee,12.6
2023-05-16,Snacks,29.13
2022-04-08,Merchandise,33.26
2023-08-10,Tea,22.81
2024-03-28,Cold Drinks,35.14
2021-10-13,Merchandise,42.72
2024-09-03,Cake,12.76
2024-10-12,Cake,41.87
2023-03-02,Pizza,49.93
2023-09-15,Merchandise,11.08
2020-04-23,Snacks,19.31
2023-12-31,Coffee,16.49
2024-03-21,Merchandise,45.26
2020-02-01,Cold Drinks,38.75
2020-06-21,Snacks,41.44
2021-06-21,Tea,40.15
2022-04-18,Merchandise,17.29
2020-10-22,Tea,5.19
2023-06-12,Snacks,16.69
2024-08-11,Cold Drinks,49.12
2023-05-16,Snacks,49.21
2022-05-17,Snacks,31.81
2023-04-16,Snacks,5.67
2024-01-18,Cake,37.65
2022-08-09,Pizza,13.76
2023-06-17,Snacks,45.13
2023-12-07,Cake,12.27
2025-04-15,Coffee,14.32
2020-08-27,Cake,29.22
2021-04-12,Tea,5.11
2020-04-22,Coffee,42.8
2023-02-12,Tea,25.67
2023-10-16,Pizza,17.43
2025-03-13,Merchandise,11.92
2021-02-10,Merchandise,6.44
2020-09-04,Cake,28.48
2025-01-07,Cold Drinks,46.21
2025-02-24,Tea,16.51
2023-09-06,Pizza,43.29
2021-07-02,Merchandise,34.68
2021-06-26,Pizza,43.74
2022-10-26,Pizza,32.84
2024-05-30,Merchandise,26.63
2020-07-30,Merchandise,18.74
2023-09-02,Cold Drinks,14.67
2020-09-02,Coffee,16.46
2021-12-25,Coffee,33.97
2023-09-24,Snacks,37.58
2022-03-30,Tea,16.71
2023-11-25,Merchandise,16.66
2022-05-30,Pizza,11.73
2023-01-09,Tea,44.02
2022-09-24,Snacks,8.13
2021-03-11,Pizza,5.39
2020-04-05,Cake,6.91
2021-06-14,Snacks,28.03
2023-12-24,Merchandise,32.23
2020-01-08,Cake,22.97
2020-01-13,Cake,32.9
2021-04-28,Snacks,35.2
2020-12-24,Merchandise,39.41
2024-02-26,Pizza,10.83
2022-03-07,Cake,38.26
2024-10-28,Snacks,42.92
2023-02-20,Snacks,19.85
2020-06-26,Pizza,47.39
2024-07-31,Merchandise,5.64
2022-02-21,Snacks,25.61
2024-09-05,Snacks,39.22
2025-02-21,Snacks,27.75
2020-04-23,Tea,49.9
2021-12-14,Coffee,21.62
2020-07-06,Pizza,10.26
2022-07-13,Tea,22.84
2021-08-28,Snacks,18.15
2024-11-04,Coffee,13.66
2025-03-07,Pizza,24.01
2022-04-19,Cake,23.89
2020-01-24,Cold Drinks,38
2024-03-01,Pizza,31.47
2022-12-15,Tea,29.62
2020-01-15,Tea,33.31
2020-08-14,Tea,42.01
2023-09-15,Pizza,21.56
2022-11-06,Merchandise,40.2
2023-10-21,Snacks,41.12
2021-05-11,Pizza,17.7
2023-01-21,Cake,17.92
2021-05-02,Cold Drinks,41.97
2020-01-11,Cake,46.59
2022-06-05,Cake,42.46
2020-11-26,Snacks,23.12
2021-11-16,Coffee,44.6
2024-02-26,Cold Drinks,38.43
2020-07-19,Tea,15.3
2023-01-01,Snacks,38.01
2020-03-13,Tea,34.18
2021-09-03,Snacks,24.96
2020-05-09,Tea,41.44
2024-05-17,Snacks,44.96
2020-10-05,Coffee,9.89
2022-02-04,Pizza,40.99
2022-01-18,Cake,28.55
2023-04-07,Tea,45.81
2023-06-06,Snacks,33.52
2024-08-28,Coffee,31.92
2023-11-25,Coffee,29.51
2024-12-18,Cake,14.57
2021-06-07,Snacks,13.64
2020-09-11,Pizza,6.15
2020-08-11,Tea,28.87
2021-07-09,Pizza,6.11
2024-11-17,Cold Drinks,36.65
2020-11-27,Cold Drinks,10.86
2024-11-30,Merchandise,30.96
2021-06-03,Coffee,16.94
2020-05-02,Cold Drinks,8.95
2024-05-20,Coffee,28.84
2020-12-17,Cake,20.65
2022-09-04,Snacks,40.29
2020-07-08,Merchandise,21.07
2021-02-09,Merchandise,19.61
2020-01-06,Merchandise,25.8
2025-01-28,Snacks,5.36
2024-06-16,Tea,37.16
2023-09-23,Coffee,32.71
2022-09-01,Snacks,42.1
2025-03-02,Cold Drinks,7.1
2023-05-18,Merchandise,12.74
2021-06-01,Coffee,36.93
2024-02-14,Cold Drinks,7.47
2021-08-04,Coffee,39.26
2021-10-10,Merchandise,46.01
2024-12-05,Merchandise,15.58
2024-07-15,Coffee,9.23
2021-11-17,Cake,28.42
2022-03-29,Pizza,38.97
2022-06-21,Pizza,17.05
2024-08-02,Coffee,31.15
2023-08-21,Tea,48.49
2024-12-07,Tea,9.01
2021-09-10,Cold Drinks,25.59
2024-06-22,Cake,17.66
2021-09-11,Snacks,19.02
2020-12-03,Coffee,5.22
2023-07-29,Tea,39.12
2023-02-15,Coffee,10.41
2022-10-26,Cake,19.53
2021-10-26,Cold Drinks,44.77
2023-09-15,Merchandise,46.65
2023-04-27,Cake,12.79
2020-11-17,Cake,33.76
2024-03-29,Cold Drinks,6.99
2021-11-15,Cake,39.71
2021-10-15,Tea,35.03
2025-02-10,Cold Drinks,22
2022-01-10,Cake,19.96
2021-08-27,Merchandise,14.9
2023-03-15,Merchandise,24.14
2024-07-16,Merchandise,17.35
2020-11-05,Snacks,16.52
2022-07-24,Cold Drinks,23.34
2020-08-04,Cake,27.88
2021-06-25,Merchandise,22.55
2022-03-09,Snacks,47.35
2023-03-15,Cake,13.82
2024-10-30,Cake,22.93
2021-06-24,Coffee,27.7
2021-01-15,Cake,6.12
2020-03-18,Pizza,18.39
2021-07-23,Coffee,24.19
2020-10-09,Cold Drinks,49.41
2020-07-26,Tea,45.81
2021-10-23,Pizza,24.7
2021-10-26,Tea,32.56
2022-11-15,Snacks,41.25
2023-10-04,Pizza,32.13
2023-08-10,Coffee,42.95
2021-05-17,Tea,6.27
2022-04-29,Tea,45.84
2021-02-18,Tea,44
2020-03-19,Cake,12.78
2020-05-18,Coffee,48.94
2023-05-27,Tea,29.09
2024-01-02,Coffee,36.43
2023-08-28,Merchandise,13.92
2020-06-16,Merchandise,38.96
2020-08-02,Pizza,47.92
2025-04-05,Cake,32.85
2024-12-25,Merchandise,31.97
2023-03-13,Snacks,35.53
2021-03-27,Coffee,9.94
2024-09-08,Tea,40.45
2024-12-28,Snacks,14.53
2023-05-19,Pizza,27.84
2024-06-16,Snacks,9.69
2020-07-12,Pizza,9.09
2020-09-23,Cold Drinks,43.26
2020-04-08,Merchandise,9.01
2024-08-18,Coffee,48.61
2021-08-11,Pizza,48.6
2024-04-25,Tea,19.54
2021-08-23,Snacks,22.57
2021-11-30,Cold Drinks,14.81
2024-07-09,Cold Drinks,20.46
2021-11-13,Pizza,26.96
2020-12-29,Cake,12.52
2022-01-28,Pizza,39.08
2022-04-22,Cold Drinks,21.29
2024-03-04,Tea,8.73
2024-07-23,Merchandise,45.36
2024-10-04,Coffee,7.77
2024-05-15,Cake,47.23
2023-07-16,Tea,49.25
2022-03-31,Pizza,17.26
2020-07-27,Tea,47.61
2020-02-23,Snacks,44.52
2020-03-13,Cold Drinks,49.61
2021-09-26,Tea,18.87
2023-01-11,Coffee,40.25
2023-10-09,Coffee,47.53
2024-02-11,Tea,12.28
2024-01-25,Cold Drinks,15.48
2023-11-01,Snacks,42.47
2021-11-29,Cake,9.63
2024-10-08,Pizza,21.45
2021-12-01,Cold Drinks,28.53
2021-05-26,Cake,46.45
2022-12-26,Snacks,47.72
2025-04-09,Merchandise,33.21
2020-04-14,Coffee,31.22
2023-07-16,Merchandise,29.05
2022-12-26,Pizza,41.44
2024-01-18,Snacks,22.94
2022-04-13,Pizza,39.3
2024-05-04,Merchandise,5.49
2024-11-28,Snacks,25.77
2024-04-14,Cake,41.45
2020-01-07,Cake,19.17
2022-11-26,Merchandise,8.47
2022-08-16,Merchandise,30.6
2021-03-25,Coffee,46.95
2022-05-16,Cake,32.89
2022-12-26,Coffee,26.31
2021-12-17,Merchandise,7.06
2021-10-10,Pizza,47.23
2020-02-03,Snacks,7.75
2022-06-16,Cake,39.36
2022-11-27,Snacks,11.5
2024-03-11,Coffee,28.17
2022-12-16,Coffee,23.75
2023-01-11,Tea,5.61
2023-02-26,Pizza,9.74
2024-12-21,Cold Drinks,37.98
2021-05-21,Cold Drinks,46.15
2024-07-29,Cake,45.14
2024-02-07,Cake,47.42
2021-09-20,Coffee,21.1
2024-06-24,Cold Drinks,31.46
2023-10-31,Pizza,19.57
2021-02-02,Cold Drinks,41.18
2023-08-22,Snacks,32.25
2020-11-02,Cake,47.55
2023-03-27,Coffee,20.43
2023-01-13,Cold Drinks,14.5
2024-05-22,Cold Drinks,32.04
2023-01-29,Tea,19.73
2022-07-12,Merchandise,10.95
2025-04-10,Cake,17.19
2022-07-15,Pizza,17.55
2022-01-18,Merchandise,31.53
2020-12-20,Snacks,14.49
2023-02-14,Tea,27.3
2024-08-25,Cake,23.54
2020-12-19,Merchandise,24.58
2024-07-15,Pizza,41.97
2021-11-02,Cold Drinks,48.09
2023-03-08,Merchandise,22.9
2023-10-08,Coffee,28.75
2022-12-20,Merchandise,10.66
2020-09-21,Snacks,28.79
2024-07-03,Merchandise,33.27
2020-11-23,Snacks,20.99
2021-08-09,Snacks,39.98
2025-02-13,Pizza,32.6
2020-11-04,Coffee,33.39
2020-08-10,Cold Drinks,33.34
2023-03-10,Tea,12.28
2021-10-14,Snacks,40.02
2023-12-02,Merchandise,24.96
2022-06-20,Pizza,11.88
2024-01-08,Merchandise,5.2
2022-03-13,Snacks,9.19
2022-04-27,Pizza,7.76
2023-02-21,Merchandise,23
2025-03-29,Cold Drinks,47.62
2024-10-08,Cold Drinks,34.5
2020-01-20,Cake,30.33
2021-09-04,Coffee,19.89
2024-12-31,Merchandise,41.18
2024-12-15,Coffee,39.37
2021-09-25,Snacks,9.58
2022-08-29,Snacks,15.27
2021-01-27,Snacks,38.57
2020-03-25,Coffee,48.69
2024-08-26,Cold Drinks,6.55
2023-10-16,Merchandise,46.77
2024-12-14,Cold Drinks,8.6
2024-04-09,Cake,15.42
2023-07-28,Cold Drinks,24.54
2021-07-10,Coffee,7.58
2022-01-20,Pizza,44.91
2024-05-30,Cold Drinks,11.86
2024-12-14,Cake,31.41
2021-05-07,Merchandise,16.31
2021-06-10,Merchandise,45.59
2022-07-27,Coffee,32.18
2023-07-19,Tea,7.06
2020-11-25,Cake,29.38
2021-04-07,Snacks,38.64
2020-09-29,Cake,12.8
2023-03-26,Cold Drinks,26.71
2022-11-27,Merchandise,44.19
2025-02-14,Pizza,44.58
2023-09-07,Merchandise,27.39
2020-12-15,Cold Drinks,17.61
2023-04-10,Coffee,30.99
2023-03-24,Tea,40.76
2020-12-11,Snacks,5.92
2023-10-30,Cake,16.16
2024-06-25,Tea,6.48
2021-01-29,Snacks,34.6
2024-09-25,Merchandise,33.01
2023-11-25,Pizza,24.16
2025-03-29,Merchandise,5.51
2020-05-20,Coffee,43.34
2024-12-06,Coffee,32.03
2022-02-02,Pizza,48.87
2020-11-11,Cake,11.16
2023-04-02,Cold Drinks,9.99
2023-12-23,Tea,38.39
2023-09-16,Pizza,31.29
2024-09-17,Tea,45.1
2024-04-23,Snacks,19.75
2022-01-14,Cake,30.01
2023-02-25,Coffee,44.96
2024-01-20,Cake,34.33
2020-08-04,Merchandise,45.32
2021-04-16,Coffee,16.29
2024-08-05,Tea,13.33
2020-05-28,Cold Drinks,30.51
2021-12-22,Coffee,49.39
2021-01-12,Merchandise,30.33
2024-12-01,Coffee,18.49
2022-12-15,Pizza,12.66
2020-05-31,Cold Drinks,45.51
2024-09-07,Tea,31.64
2020-03-13,Merchandise,18.31
2021-06-09,Pizza,49.91
2022-01-08,Snacks,15.54
2023-10-17,Cake,25.63
2021-08-27,Pizza,49.45
2020-07-08,Snacks,23.64
2022-04-15,Merchandise,23.32
2020-07-04,Cold Drinks,23.63
2024-04-20,Merchandise,21.57
2023-06-02,Merchandise,21.5
2021-10-26,Tea,39.98
2025-03-17,Merchandise,30.89
2022-04-10,Cake,11.98
2021-04-13,Tea,17.07
2020-01-26,Merchandise,33.26
2020-07-28,Tea,18.55
2022-12-02,Cake,19.37
2023-10-23,Cake,38.85
2020-02-15,Pizza,26.03
2022-07-13,Tea,16.4
2021-05-21,Cold Drinks,9
2024-12-05,Coffee,20.46
2024-03-11,Snacks,18.64
2023-05-28,Cold Drinks,43.68
2024-02-14,Cold Drinks,14.32
2024-03-02,Cold Drinks,30.88
2022-06-25,Merchandise,35.17
2020-07-11,Snacks,43.51
2022-06-26,Cold Drinks,28
2020-07-20,Cake,45.53
2021-03-03,Snacks,11.79
2020-01-12,Cold Drinks,27.19
2023-04-16,Coffee,7.55
2021-02-06,Snacks,9.63
2024-03-17,Pizza,18.12
2021-09-03,Snacks,27.63
2023-10-11,Cold Drinks,24.46
2020-07-04,Cake,18.54
2021-05-09,Cake,9.89
2021-03-05,Pizza,23.26
2021-11-25,Merchandise,8.07
2021-12-20,Cold Drinks,28.81
2022-03-17,Tea,24.49
2022-04-17,Merchandise,26.94
2021-10-21,Cake,5.3
2024-10-25,Merchandise,29.32
2024-02-29,Snacks,39.12
2022-04-07,Snacks,48.65
2020-09-15,Cake,29.94
2023-02-09,Cold Drinks,25.93
2024-02-09,Cake,21.58
2023-05-16,Merchandise,31.07
2022-10-22,Merchandise,29.32
2023-11-16,Snacks,47.45
2022-03-05,Cold Drinks,42.78
2023-02-13,Tea,10.85
2022-01-31,Pizza,24.32
2023-12-14,Tea,26.67
2023-05-21,Cake,18.14
2024-02-18,Merchandise,43.2
2021-12-09,Tea,10.91
2023-12-27,Cold Drinks,35.75
2023-11-14,Cold Drinks,27.45
2021-08-14,Merchandise,16.87
2023-02-03,Coffee,22.06
2021-09-29,Snacks,16
2024-09-26,Pizza,13.91
2020-11-05,Merchandise,32.83
2021-05-19,Pizza,37.7
2022-11-18,Cold Drinks,42.08
2023-02-19,Merchandise,33.18
2020-02-21,Merchandise,13.41
2020-10-28,Pizza,16.17
2022-09-23,Cold Drinks,28.3
2021-05-26,Cold Drinks,20.81
2022-05-21,Pizza,46.4
2023-06-16,Tea,38.89
2025-01-27,Merchandise,5.36
2023-12-07,Coffee,49.54
2023-05-31,Tea,40
2022-04-26,Cake,15.37
2022-12-14,Cake,31.29
2023-01-25,Snacks,43.87
2022-06-26,Cold Drinks,16.83
2020-12-21,Coffee,15.59
2024-02-02,Cold Drinks,25.73
2024-05-08,Cold Drinks,34.69
2022-05-26,Merchandise,48.72
2022-04-29,Coffee,43.98
2022-02-18,Cake,37.83
2022-01-29,Merchandise,37.72
2024-11-15,Coffee,44.38
2021-10-05,Pizza,8.42
2022-07-14,Tea,7.51
2023-06-12,Merchandise,32.12
2024-06-13,Cold Drinks,45.87
2021-01-21,Pizza,47.8
2021-10-16,Tea,46.65
2022-08-14,Coffee,17.16
2023-05-06,Merchandise,32.35
2024-09-26,Cold Drinks,26.81
2024-03-21,Snacks,28.96
2022-03-01,Snacks,32.99
2022-06-22,Cake,5.24
2022-05-27,Pizza,5.7
2020-07-04,Merchandise,43.81
2022-01-15,Pizza,13.22
2024-10-05,Coffee,10.85
2023-12-07,Cold Drinks,17.6
2025-02-01,Snacks,44.46
2025-01-04,Cold Drinks,42.59
2023-02-18,Pizza,43.68
2024-11-15,Cold Drinks,46.05
2020-03-19,Cake,16.03
2023-01-29,Merchandise,15.22
2024-05-05,Snacks,42.23
2024-09-21,Pizza,26.54
2022-04-06,Pizza,13.56
2022-08-20,Cold Drinks,12.68
2024-12-28,Merchandise,7.89
2024-12-27,Cold Drinks,33.39
2020-05-24,Cake,49.1
2024-03-19,Coffee,12.06
2024-12-05,Cake,48.39
2021-03-25,Coffee,18.28
2020-08-02,Tea,35.92
2023-06-16,Pizza,38.48
2020-03-27,Pizza,47.02
2024-06-30,Snacks,26.82
2021-06-16,Tea,16.69
2022-06-27,Pizza,35.62
2021-02-05,Coffee,10.05
2024-05-27,Merchandise,11.79
2020-11-11,Coffee,26.06
2023-10-28,Cold Drinks,43.42
2022-11-01,Pizza,48.82
2023-04-15,Pizza,33.44
2023-01-13,Cold Drinks,49
2021-06-30,Coffee,29.99
2020-08-17,Merchandise,43.48
2024-01-09,Tea,30.06
2025-02-10,Pizza,14.94
2020-08-02,Snacks,5.85
2023-11-29,Coffee,46.17
2020-07-24,Coffee,35.72
2022-06-06,Snacks,9.17
2021-02-17,Cold Drinks,5.59
2020-10-08,Coffee,27.3
2021-02-07,Snacks,14.89
2020-12-19,Snacks,30.4
2020-12-29,Snacks,5.51
2021-04-25,Merchandise,10.45
2021-04-17,Tea,8.52
2023-03-12,Tea,28.43
2024-11-30,Cake,31.78
2025-02-07,Merchandise,13.18
2022-02-16,Cake,15.84
2023-05-25,Pizza,12.35
2020-02-21,Cold Drinks,32.51
2024-04-17,Tea,12.32
2024-04-06,Tea,21.23
2022-12-14,Tea,42.6
2025-03-12,Coffee,14.74
2023-05-09,Cake,43.45
2021-01-24,Cold Drinks,40.9
2021-01-08,Merchandise,38.88
2020-04-27,Cake,8.38
2021-08-22,Pizza,43.51
2025-01-05,Tea,49.21
2023-07-29,Merchandise,13.51
2024-05-15,Cake,24.01
2023-04-29,Tea,41.21
2021-11-27,Tea,33.26
2023-05-25,Merchandise,26.06
2023-10-11,Pizza,24.28
2022-06-17,Snacks,40.73
2023-02-07,Merchandise,36.74
2022-01-18,Snacks,13.2
2020-12-25,Pizza,31.02
2024-11-21,Coffee,37.9
2021-09-17,Cold Drinks,31.65
2021-10-13,Merchandise,46.57
2023-07-28,Snacks,16.63
2022-04-18,Pizza,6.01
2024-12-26,Cake,13.65
2021-04-08,Tea,38.97
2024-11-08,Coffee,44.52
2025-03-29,Merchandise,25.39
2021-08-14,Snacks,47.57
2020-11-16,Cake,23.28
2023-12-12,Snacks,22.18
2024-03-06,Pizza,13.3
2024-04-14,Merchandise,15.21
2021-12-03,Pizza,43.78
2021-05-18,Snacks,22.04
2024-11-06,Merchandise,38.96
2021-10-02,Cold Drinks,47.13
2025-04-12,Snacks,33.77
2021-07-19,Tea,30.6
2022-05-06,Merchandise,48.94
2022-12-20,Cold Drinks,10.13
2021-01-24,Merchandise,40.4
2021-06-03,Coffee,45.14
2022-02-10,Tea,42.63
2023-04-09,Merchandise,6.98
2022-01-08,Cake,17.26
2020-04-11,Snacks,11.7
2020-06-25,Cake,12.92
2022-11-17,Snacks,32.42
2020-09-25,Pizza,21.27
2021-12-03,Snacks,40.21
2023-09-19,Coffee,45.06
2022-06-05,Cold Drinks,5.08
2020-09-03,Pizza,25.6
2022-11-16,Merchandise,47.65
2023-08-29,Snacks,37.23
2020-11-13,Coffee,41.3
2021-04-04,Cake,10.91
2024-05-24,Cold Drinks,39.1
2024-12-08,Pizza,23.1
2021-03-26,Cold Drinks,20.11
2024-01-24,Pizza,16.91
2022-09-29,Coffee,38.1
2020-04-17,Cake,18.04
2024-10-03,Pizza,31.29
2020-08-31,Merchandise,40.03
2025-02-27,Cold Drinks,22.1
2021-02-22,Snacks,34.32
2020-09-25,Cold Drinks,31.68
2021-06-07,Cold Drinks,31.67
2024-04-05,Tea,31.27
2023-05-04,Cake,24.45
2024-12-07,Cold Drinks,14.6
2022-09-21,Snacks,31.22
2020-07-10,Tea,23.1
2022-09-18,Pizza,22.83
2022-08-04,Tea,22.67
2023-01-03,Cake,43.42
2022-10-21,Snacks,40.18
2022-02-05,Pizza,34.44
2025-04-04,Cold Drinks,17.75
2025-02-10,Pizza,33.16
2025-01-03,Cold Drinks,39.74
2023-06-18,Pizza,43.11
2024-07-08,Pizza,32.58
2021-10-19,Cold Drinks,41.23
2021-04-04,Tea,45.01
2024-04-03,Pizza,7.42
2020-02-26,Coffee,44.3
2020-10-08,Pizza,42.2
2022-11-19,Pizza,7
2022-07-23,Coffee,16.53
2020-08-08,Snacks,19.08
2024-12-03,Cold Drinks,22.68
2023-05-02,Merchandise,34.33
2023-12-12,Coffee,28.08
2020-09-16,Cake,8
2023-09-25,Snacks,19.95
2021-01-07,Pizza,9.96
2024-05-07,Tea,47.91
2025-04-02,Coffee,48.76
2023-09-04,Snacks,28.55
2023-02-28,Snacks,26.81
2025-01-09,Pizza,41.13
2023-05-17,Merchandise,9.11
2021-10-18,Tea,7.34
2023-09-01,Tea,15.25
2023-03-15,Tea,14.23
2024-04-01,Cold Drinks,11.97
2022-01-02,Cake,11.2
2025-02-26,Snacks,26.37
2025-03-24,Cake,44.24
2022-01-26,Cake,37.57
2022-06-19,Snacks,49.47
2024-05-18,Cold Drinks,6.52
2021-09-17,Tea,18.98
2021-02-21,Snacks,35.44
2023-11-12,Cold Drinks,16.75
2023-07-25,Merchandise,30.23
2021-03-27,Cold Drinks,19.66
2021-09-10,Snacks,33.93
2021-11-06,Pizza,11.48
2022-08-08,Cold Drinks,42.49
2020-07-14,Snacks,26.51
2023-07-08,Cold Drinks,44.33
2020-01-14,Coffee,31.06
2024-11-15,Merchandise,27.46
2022-10-03,Coffee,37.83
2025-03-29,Tea,19.64
2022-03-07,Cold Drinks,37.75
2022-10-08,Tea,21.49
2020-07-24,Cold Drinks,28.88
2024-11-26,Pizza,8.51
2022-08-30,Pizza,16.29
2022-11-25,Pizza,29.68
2023-03-05,Merchandise,26.92
2021-08-06,Cold Drinks,37.19
2025-01-16,Cold Drinks,24.02
2024-08-27,Cake,9.02
2023-04-09,Snacks,17.13
2025-02-06,Coffee,20.1
2021-12-29,Cold Drinks,14.21
2022-07-03,Merchandise,43.86
2022-04-21,Coffee,21
2024-08-29,Snacks,18.22
2024-10-19,Cake,45.91
2020-11-16,Coffee,36.66
2024-05-23,Merchandise,39.88
2021-08-26,Snacks,35.59
2022-01-05,Pizza,42.76
2020-06-29,Pizza,26.46
2021-09-01,Pizza,40.5
2023-06-19,Snacks,11.87
2020-05-31,Cake,17.92
2022-02-27,Merchandise,25.5
2021-05-29,Cold Drinks,8.73
2021-06-05,Pizza,45.51
2023-01-25,Snacks,45.34
2023-04-22,Coffee,28.52
2022-04-02,Pizza,19.87
2023-11-28,Tea,34.37
2021-11-06,Merchandise,11.14
2021-01-07,Coffee,21.62
2021-05-09,Cake,19.22
2021-01-18,Cake,25.36
2025-02-26,Snacks,13.54
2021-06-01,Cake,41.36
2023-01-30,Tea,8.1
2020-04-16,Pizza,38.11
2022-12-03,Coffee,34.62
2021-10-22,Pizza,36.52
2022-06-05,Cold Drinks,28.5
2023-03-21,Merchandise,26.04
2023-09-30,Pizza,33.92
2021-10-12,Snacks,47.1
2023-08-13,Pizza,27.49
2022-07-02,Merchandise,34.31
2021-01-27,Coffee,37.81
2022-08-05,Tea,39.54
2023-08-24,Coffee,37.86
2022-09-26,Coffee,10.43
2023-02-03,Snacks,33.15
2020-10-16,Merchandise,47.8
2025-03-20,Coffee,8.55
2023-05-23,Coffee,21.85
