Student ID,Topic,Subtopic,Answer
411,Differentiation,Derivatives,0
155,Differentiation,Derivatives,0
178,Differentiation,Derivatives,0
351,Differentiation,Derivatives,1
175,Differentiation,Derivatives,0
1011,Differentiation,Derivatives,0
1487,Differentiation,Derivatives,0
189,Differentiation,Derivatives,0
36,Differentiation,Derivatives,0
41,Differential Equations,Differential Equations,0
552,Differential Equations,Differential Equations,0
552,Differential Equations,Differential Equations,0
26,Differential Equations,Differential Equations,1
26,Differential Equations,Differential Equations,1
155,Differential Equations,Differential Equations,0
351,Differentiation,Derivatives,1
1026,Differentiation,Derivatives,0
165,Differentiation,Derivatives,0
175,Differentiation,Derivatives,0
349,Differentiation,Derivatives,0
349,Differentiation,Derivatives,0
71,Differentiation,Derivatives,1
71,Differentiation,Derivatives,1
155,Differentiation,Derivatives,0
36,Differentiation,Derivatives,0
37,Differentiation,Derivatives,0
178,Differentiation,Derivatives,0
178,Differentiation,Derivatives,0
1037,Differentiation,Partial Differentiation,0
1026,Differentiation,Partial Differentiation,0
1028,Differentiation,Partial Differentiation,0
1049,Differentiation,Partial Differentiation,0
1049,Differentiation,Partial Differentiation,0
1075,Differentiation,Partial Differentiation,0
1044,Differentiation,Partial Differentiation,1
1044,Differentiation,Partial Differentiation,1
1044,Differentiation,Partial Differentiation,1
155,Differentiation,Partial Differentiation,1
1044,Differentiation,Partial Differentiation,1
155,Differentiation,Partial Differentiation,1
37,Differentiation,Partial Differentiation,1
380,Optimization,Nonlinear Optimization,1
1171,Optimization,Nonlinear Optimization,0
851,Optimization,Nonlinear Optimization,1
851,Optimization,Nonlinear Optimization,0
851,Optimization,Nonlinear Optimization,0
37,Optimization,Nonlinear Optimization,0
37,Optimization,Nonlinear Optimization,1
552,Differential Equations,Differential Equations,0
26,Differential Equations,Differential Equations,1
37,Differential Equations,Differential Equations,0
61,Differential Equations,Differential Equations,0
61,Differential Equations,Differential Equations,1
1516,Differential Equations,Differential Equations,1
41,Differential Equations,Differential Equations,1
380,Differential Equations,Differential Equations,0
26,Differential Equations,Differential Equations,1
155,Differential Equations,Differential Equations,1
41,Differential Equations,Differential Equations,1
552,Differential Equations,Differential Equations,0
26,Differential Equations,Differential Equations,1
61,Differential Equations,Differential Equations,0
61,Differential Equations,Differential Equations,1
41,Differential Equations,Differential Equations,1
411,Differential Equations,Differential Equations,0
80,Differential Equations,Differential Equations,1
155,Differential Equations,Differential Equations,1
61,Differential Equations,Differential Equations,1
1516,Differential Equations,Differential Equations,0
155,Differential Equations,Differential Equations,1
61,Differential Equations,Differential Equations,1
1516,Differential Equations,Differential Equations,1
41,Differential Equations,Differential Equations,1
26,Differential Equations,Differential Equations,1
155,Differential Equations,Differential Equations,0
155,Differential Equations,Differential Equations,0
61,Differential Equations,Differential Equations,1
41,Differential Equations,Differential Equations,1
26,Differential Equations,Differential Equations,1
80,Differential Equations,Differential Equations,0
155,Differential Equations,Differential Equations,1
61,Differential Equations,Differential Equations,1
380,Differential Equations,Differential Equations,0
155,Differential Equations,Differential Equations,1
155,Differential Equations,Differential Equations,1
61,Differential Equations,Differential Equations,1
41,Differential Equations,Differential Equations,1
155,Differential Equations,Differential Equations,1
61,Differential Equations,Differential Equations,0
1044,Differentiation,Partial Differentiation,0
37,Differentiation,Partial Differentiation,1
913,Statistics,Statistics,1
684,Statistics,Statistics,1
683,Statistics,Statistics,0
719,Statistics,Statistics,0
712,Statistics,Statistics,0
1505,Statistics,Statistics,1
661,Statistics,Statistics,0
666,Statistics,Statistics,0
700,Statistics,Statistics,0
697,Statistics,Statistics,1
700,Statistics,Statistics,0
731,Statistics,Statistics,1
57,Statistics,Statistics,0
693,Statistics,Statistics,1
667,Statistics,Statistics,1
660,Statistics,Statistics,1
691,Statistics,Statistics,0
638,Statistics,Statistics,0
639,Statistics,Statistics,0
643,Statistics,Statistics,0
664,Statistics,Statistics,0
697,Statistics,Statistics,1
731,Statistics,Statistics,0
645,Statistics,Statistics,1
642,Statistics,Statistics,0
636,Statistics,Statistics,0
643,Statistics,Statistics,1
913,Statistics,Statistics,1
658,Statistics,Statistics,1
683,Statistics,Statistics,0
674,Statistics,Statistics,0
700,Statistics,Statistics,1
731,Statistics,Statistics,0
67,Statistics,Statistics,1
57,Statistics,Statistics,0
690,Statistics,Statistics,0
28,Statistics,Statistics,0
704,Statistics,Statistics,1
639,Statistics,Statistics,0
643,Statistics,Statistics,1
741,Statistics,Statistics,1
699,Statistics,Statistics,1
693,Statistics,Statistics,1
690,Statistics,Statistics,1
660,Statistics,Statistics,1
663,Statistics,Statistics,1
28,Statistics,Statistics,0
692,Statistics,Statistics,1
638,Statistics,Statistics,0
645,Statistics,Statistics,0
741,Statistics,Statistics,0
658,Statistics,Statistics,0
41,Statistics,Statistics,0
712,Statistics,Statistics,0
651,Statistics,Statistics,0
641,Statistics,Statistics,1
1505,Statistics,Statistics,0
664,Statistics,Statistics,1
661,Statistics,Statistics,1
666,Statistics,Statistics,0
67,Statistics,Statistics,0
720,Statistics,Statistics,1
693,Statistics,Statistics,0
690,Statistics,Statistics,0
643,Statistics,Statistics,0
684,Statistics,Statistics,1
657,Statistics,Statistics,0
683,Statistics,Statistics,1
41,Statistics,Statistics,0
651,Statistics,Statistics,0
641,Statistics,Statistics,0
1505,Statistics,Statistics,1
697,Statistics,Statistics,1
660,Statistics,Statistics,0
692,Statistics,Statistics,1
639,Statistics,Statistics,0
637,Statistics,Statistics,0
913,Statistics,Statistics,1
674,Statistics,Statistics,0
41,Statistics,Statistics,1
669,Statistics,Statistics,0
1505,Statistics,Statistics,1
695,Statistics,Statistics,1
700,Statistics,Statistics,0
693,Statistics,Statistics,0
667,Statistics,Statistics,1
663,Statistics,Statistics,1
953,Statistics,Statistics,0
636,Statistics,Statistics,0
639,Statistics,Statistics,1
658,Statistics,Statistics,0
657,Statistics,Statistics,1
674,Statistics,Statistics,1
669,Statistics,Statistics,1
661,Statistics,Statistics,0
57,Statistics,Statistics,1
57,Statistics,Statistics,1
57,Statistics,Statistics,1
667,Statistics,Statistics,1
723,Statistics,Statistics,1
692,Statistics,Statistics,0
645,Statistics,Statistics,1
953,Statistics,Statistics,1
636,Statistics,Statistics,0
657,Statistics,Statistics,1
41,Statistics,Statistics,1
712,Statistics,Statistics,0
651,Statistics,Statistics,1
717,Statistics,Statistics,1
669,Statistics,Statistics,1
725,Statistics,Statistics,0
664,Statistics,Statistics,1
695,Statistics,Statistics,0
700,Statistics,Statistics,1
67,Statistics,Statistics,1
57,Statistics,Statistics,1
57,Statistics,Statistics,0
675,Statistics,Statistics,0
953,Statistics,Statistics,1
643,Statistics,Statistics,1
913,Statistics,Statistics,1
683,Statistics,Statistics,1
674,Statistics,Statistics,0
719,Statistics,Statistics,0
651,Statistics,Statistics,0
641,Statistics,Statistics,0
666,Statistics,Statistics,0
714,Statistics,Statistics,0
720,Statistics,Statistics,1
57,Statistics,Statistics,0
57,Statistics,Statistics,0
690,Statistics,Statistics,0
28,Statistics,Statistics,0
741,Statistics,Statistics,0
913,Statistics,Statistics,1
646,Statistics,Statistics,1
651,Statistics,Statistics,0
641,Statistics,Statistics,1
725,Statistics,Statistics,0
700,Statistics,Statistics,1
731,Statistics,Statistics,1
67,Statistics,Statistics,0
57,Statistics,Statistics,0
663,Statistics,Statistics,1
28,Statistics,Statistics,0
638,Statistics,Statistics,0
637,Statistics,Statistics,0
913,Statistics,Statistics,0
683,Statistics,Statistics,0
674,Statistics,Statistics,1
713,Statistics,Statistics,1
41,Statistics,Statistics,1
726,Statistics,Statistics,1
725,Statistics,Statistics,0
57,Statistics,Statistics,1
57,Statistics,Statistics,0
675,Statistics,Statistics,0
660,Statistics,Statistics,1
679,Statistics,Statistics,1
723,Statistics,Statistics,0
684,Statistics,Statistics,0
658,Statistics,Statistics,1
41,Statistics,Statistics,1
725,Statistics,Statistics,0
1505,Statistics,Statistics,0
695,Statistics,Statistics,1
731,Statistics,Statistics,1
67,Statistics,Statistics,1
663,Statistics,Statistics,1
28,Statistics,Statistics,0
642,Statistics,Statistics,1
913,Statistics,Statistics,1
41,Statistics,Statistics,1
717,Statistics,Statistics,1
669,Statistics,Statistics,0
725,Statistics,Statistics,0
661,Statistics,Statistics,1
666,Statistics,Statistics,1
700,Statistics,Statistics,0
697,Statistics,Statistics,1
700,Statistics,Statistics,0
57,Statistics,Statistics,1
667,Statistics,Statistics,1
691,Statistics,Statistics,1
636,Statistics,Statistics,0
741,Statistics,Statistics,0
41,Statistics,Statistics,1
712,Statistics,Statistics,0
725,Statistics,Statistics,0
693,Statistics,Statistics,0
690,Statistics,Statistics,0
663,Statistics,Statistics,0
642,Statistics,Statistics,1
639,Statistics,Statistics,0
637,Statistics,Statistics,1
91,Integration,Integration Techniques,0
455,Integration,Integration Techniques,0
918,Integration,Integration Techniques,0
411,Integration,Integration Techniques,0
37,Integration,Integration Techniques,0
37,Integration,Integration Techniques,0
1481,Integration,Integration Techniques,1
741,Statistics,Statistics,0
913,Statistics,Statistics,1
913,Statistics,Statistics,1
684,Statistics,Statistics,0
658,Statistics,Statistics,1
41,Statistics,Statistics,0
682,Statistics,Statistics,1
722,Statistics,Statistics,1
641,Statistics,Statistics,0
669,Statistics,Statistics,1
699,Statistics,Statistics,1
661,Statistics,Statistics,0
700,Statistics,Statistics,1
700,Statistics,Statistics,1
720,Statistics,Statistics,1
690,Statistics,Statistics,0
675,Statistics,Statistics,1
692,Statistics,Statistics,0
638,Statistics,Statistics,0
657,Statistics,Statistics,0
699,Statistics,Statistics,0
697,Statistics,Statistics,0
700,Statistics,Statistics,1
660,Statistics,Statistics,1
636,Statistics,Statistics,1
643,Statistics,Statistics,1
741,Statistics,Statistics,0
658,Statistics,Statistics,0
712,Statistics,Statistics,0
651,Statistics,Statistics,0
664,Statistics,Statistics,1
695,Statistics,Statistics,1
731,Statistics,Statistics,0
67,Statistics,Statistics,0
720,Statistics,Statistics,1
693,Statistics,Statistics,1
667,Statistics,Statistics,1
660,Statistics,Statistics,0
645,Statistics,Statistics,0
642,Statistics,Statistics,0
953,Statistics,Statistics,0
636,Statistics,Statistics,0
639,Statistics,Statistics,0
637,Statistics,Statistics,0
913,Statistics,Statistics,0
913,Statistics,Statistics,1
684,Statistics,Statistics,0
657,Statistics,Statistics,1
712,Statistics,Statistics,1
717,Statistics,Statistics,0
668,Statistics,Statistics,0
664,Statistics,Statistics,1
661,Statistics,Statistics,1
666,Statistics,Statistics,1
700,Statistics,Statistics,1
731,Statistics,Statistics,1
720,Statistics,Statistics,0
57,Statistics,Statistics,1
667,Statistics,Statistics,1
660,Statistics,Statistics,1
902,Statistics,Statistics,1
692,Statistics,Statistics,1
642,Statistics,Statistics,1
637,Statistics,Statistics,1
913,Statistics,Statistics,0
684,Statistics,Statistics,1
657,Statistics,Statistics,0
683,Statistics,Statistics,1
41,Statistics,Statistics,1
41,Statistics,Statistics,0
664,Statistics,Statistics,1
695,Statistics,Statistics,0
700,Statistics,Statistics,1
697,Statistics,Statistics,1
720,Statistics,Statistics,1
693,Statistics,Statistics,1
28,Statistics,Statistics,0
642,Statistics,Statistics,1
953,Statistics,Statistics,1
855,Linear Algebra,Linear Systems,0
854,Linear Algebra,Linear Systems,0
854,Linear Algebra,Linear Systems,0
26,Linear Algebra,Linear Systems,1
511,Linear Algebra,Linear Systems,1
406,Linear Algebra,Linear Systems,1
80,Linear Algebra,Linear Systems,1
80,Linear Algebra,Linear Systems,1
852,Linear Algebra,Linear Systems,0
852,Linear Algebra,Linear Systems,0
852,Linear Algebra,Linear Systems,0
852,Linear Algebra,Linear Systems,0
600,Linear Algebra,Linear Systems,1
853,Linear Algebra,Linear Systems,0
853,Linear Algebra,Linear Systems,0
988,Linear Algebra,Linear Systems,1
855,Linear Algebra,Linear Systems,1
854,Linear Algebra,Linear Systems,1
26,Linear Algebra,Linear Systems,1
511,Linear Algebra,Linear Systems,0
406,Linear Algebra,Linear Systems,0
414,Linear Algebra,Linear Systems,1
853,Linear Algebra,Linear Systems,1
913,Linear Algebra,Linear Systems,1
988,Linear Algebra,Linear Systems,1
1248,Linear Algebra,Linear Systems,1
855,Linear Algebra,Linear Systems,1
855,Linear Algebra,Linear Systems,0
855,Linear Algebra,Linear Systems,1
510,Linear Algebra,Linear Systems,0
524,Linear Algebra,Linear Systems,1
26,Linear Algebra,Linear Systems,1
26,Linear Algebra,Linear Systems,1
852,Linear Algebra,Linear Systems,0
853,Linear Algebra,Linear Systems,1
250,Linear Algebra,Linear Systems,1
855,Linear Algebra,Linear Systems,0
854,Linear Algebra,Linear Systems,0
509,Linear Algebra,Linear Systems,1
511,Linear Algebra,Linear Systems,1
511,Linear Algebra,Linear Systems,1
406,Linear Algebra,Linear Systems,0
414,Linear Algebra,Linear Systems,0
853,Linear Algebra,Linear Systems,0
827,Linear Algebra,Linear Systems,0
855,Linear Algebra,Linear Systems,0
860,Linear Algebra,Linear Systems,0
510,Linear Algebra,Linear Systems,0
524,Linear Algebra,Linear Systems,0
80,Linear Algebra,Linear Systems,1
852,Linear Algebra,Linear Systems,1
853,Linear Algebra,Linear Systems,0
855,Linear Algebra,Linear Systems,1
510,Linear Algebra,Linear Systems,0
26,Linear Algebra,Linear Systems,1
511,Linear Algebra,Linear Systems,1
414,Linear Algebra,Linear Systems,0
414,Linear Algebra,Linear Systems,0
80,Linear Algebra,Linear Systems,0
852,Linear Algebra,Linear Systems,1
988,Linear Algebra,Linear Systems,1
855,Linear Algebra,Linear Systems,0
855,Linear Algebra,Linear Systems,0
